Gene	Exp0
c1_GDI2	0.377057
c1_GEM	0.48453
c1_GEMIN2	0.412381
c1_GEMIN4	0.439141
c1_GEMIN5	0.328416
c1_GEMIN6	0.547241
c1_GEMIN7	0.583537
c1_GEMIN7-AS1	0.196569
c1_GEMIN8	0.480485
c1_GEN1	0.498975
c1_GET4	0.353462
c1_GFER	0.671991
c1_GFM1	0.429225
c1_GFM2	0.52864
c1_GFOD2	0.288465
c1_GFPT1	0.424273
c1_GFRA1	0.715064
c1_GGA1	0.629
c1_GGA2	0.5409
c1_GGA3	0.363616
c1_GGACT	0.820726
c1_GGCT	0.74334
c1_GGCX	0.599402
c1_GGH	0.621461
c1_GGNBP2	0.625457
c1_GGPS1	0.51357
c1_GGT1	0.88365
c1_GGT7	0.347482
c1_GHDC	0.504366
c1_GHITM	0.864662
c1_GHR	0.434332
c1_GID4	0.386481
c1_GID8	0.717827
c1_GIGYF1	0.342979
c1_GIGYF2	0.535458
c1_GIN1	0.367565
c1_GINS1	0.800801
c1_GINS2	0.82647
c1_GINS3	0.805662
c1_GIPC1	0.787096
c1_GIT1	0.459363
c1_GIT2	0.379307
c1_GJB7	0.378291
c1_GJC1	0.501477
c1_GJC2	0.584319
c1_GK	0.362085
c1_GK5	0.266727
c1_GKAP1	0.446389
c1_GLB1	0.922199
c1_GLCCI1	0.35031
c1_GLCE	0.22062
c1_GLDC	0.920508
c1_GLE1	0.515444
c1_GLG1	0.677222
c1_GLI2	0.507447
c1_GLI3	0.424353
c1_GLI4	0.550139
c1_GLIPR1	0.386326
c1_GLIPR1L1	0.685465
c1_GLIPR1L2	0.188745
c1_GLIS1	0.392291
c1_GLIS2	0.692464
c1_GLIS2-AS1	0.564279
c1_GLMN	0.378502
c1_GLOD4	0.464089
c1_GLRB	0.236564
c1_GLRX	0.363439
c1_GLRX2	0.455123
c1_GLRX3	0.515771
c1_GLRX5	0.187692
c1_GLS	0.374262
c1_GLT8D2	0.154116
c1_GLTP	0.975003
c1_GLUD1	0.732193
c1_GLUD2	0.32121
c1_GLYCTK	0.155421
c1_GLYR1	0.436963
c1_GM2A	0.803447
c1_GMCL1	0.591675
c1_GMDS	0.389037
c1_GMDS-DT	0.458019
c1_GMEB1	0.463808
c1_GMEB2	0.320343
c1_GMFB	0.635867
c1_GMNC	0
c1_GMPPA	0.718655
c1_GMPPB	0.561948
c1_GMPR	0.231451
c1_GMPR2	0.682623
c1_GMPS	0.806355
c1_GNA11	0.444424
c1_GNA12	0.755577
c1_GNA13	0.445165
c1_GNAI1	0.694889
c1_GNAI3	0.334338
c1_GNAQ	0.429534
c1_GNAS	0.518738
c1_GNAS-AS1	0.478098
c1_GNB1	0.59677
c1_GNB1L	0.306563
c1_GNB2	0.431426
c1_GNB4	0.987993
c1_GNG10	0.146925
c1_GNG12-AS1	0.724666
c1_GNG2	0.40721
c1_GNG7	0.463339
c1_GNGT1	0.56647
c1_GNL1	0.635159
c1_GNL2	0.639193
c1_GNL3	0.566025
c1_GNL3L	0.319026
c1_GNMT	0.123858
c1_GNPAT	0.580394
c1_GNPDA2	0.555507
c1_GNPNAT1	0.415369
c1_GNPTAB	0.280754
c1_GNPTG	0.702581
c1_GNS	0.721229
c1_GOLGA1	0.394958
c1_GOLGA2	0.456146
c1_GOLGA3	0.354578
c1_GOLGA4	0.861018
c1_GOLGA5	0.467601
c1_GOLGA6L10	0.313878
c1_GOLGA6L9	0.533582
c1_GOLGA7	0.740193
c1_GOLGA8A	0.468309
c1_GOLGA8B	0.389316
c1_GOLGA8N	0.11836
c1_GOLM1	0.809227
c1_GOLPH3	0.564172
c1_GOLPH3L	0.611273
c1_GOLT1B	0.49543
c1_GON4L	0.57285
c1_GON7	0.730503
c1_GOPC	0.620169
c1_GORAB	0.432931
c1_GORASP1	0.626014
c1_GORASP2	0.663166
c1_GOSR1	0.716865
c1_GOSR2	0.620337
c1_GOT1	0.579897
c1_GOT2	0.238575
c1_GPA33	0.119158
c1_GPALPP1	0.503524
c1_GPAM	0.273045
c1_GPANK1	0.644247
c1_GPAT4	0.526992
c1_GPATCH1	0.362279
c1_GPATCH11	0.455869
c1_GPATCH2	0.619036
c1_GPATCH2L	0.515872
c1_GPATCH3	0.477372
c1_GPATCH4	0.394304
c1_GPATCH8	0.634499
c1_GPBP1	0.714985
c1_GPBP1L1	0.596542
c1_GPC1	0.477799
c1_GPCPD1	0.922219
c1_GPD1L	0.229823
c1_GPD2	0.420637
c1_GPHN	0.298495
c1_GPI	0.695684
c1_GPKOW	0.326359
c1_GPM6A	0.250218
c1_GPN1	0.629107
c1_GPN2	0.61394
c1_GPN3	0.725271
c1_GPR1	0.526124
c1_GPR107	0.520092
c1_GPR108	0.818019
c1_GPR135	0.211815
c1_GPR137	0.411286
c1_GPR137B	0.861356
c1_GPR146	0.371896
c1_GPR155	0.280274
c1_GPR157	0.707935
c1_GPR161	0.311537
c1_GPR162	0.353228
c1_GPR18	0.387257
c1_GPR180	0.377243
c1_GPR19	0.663116
c1_GPR37	0.958624
c1_GPR82	0.191907
c1_GPR89A	0.469826
c1_GPR89B	0.388525
c1_GPRC5A	0.606816
c1_GPRC5B	0.488302
c1_GPRC5D-AS1	0.361918
c1_GPS1	0.647149
c1_GPS2	0.384477
c1_GPSM1	0.363035
c1_GPSM2	0.586214
c1_GPT2	0.416822
c1_GPX3	0.333328
c1_GPX4	0.211082
c1_GRAMD1A	0.484615
c1_GRAMD1C	0.842872
c1_GRAMD4	0.303805
c1_GRASP	0.743021
c1_GRB10	0.484671
c1_GRB2	0.294588
c1_GRB7	0.384501
c1_GREB1	0.49129
c1_GREM1	0.376259
c1_GRHPR	0.65285
c1_GRIK2	0.138626
c1_GRIK4	0.469918
c1_GRIN2C	0.341957
c1_GRINA	0.726995
c1_GRIP2	0.49839
c1_GRIPAP1	0.4938
c1_GRK2	0.382305
c1_GRK4	0.239974
c1_GRK5	0.252264
c1_GRK6	0.559223
c1_GRPEL1	0.556679
c1_GRTP1	0.857304
c1_GRWD1	0.556156
c1_GSE1	0.537622
c1_GSK3A	0.526898
c1_GSK3B	0.469283
c1_GSKIP	0.552764
c1_GSPT1	0.635858
c1_GSPT2	0.668326
c1_GSR	0.515264
c1_GSS	0.764652
c1_GSTA4	0.505691
c1_GSTCD	0.297289
c1_GSTM1	0.64017
c1_GSTM2	0.350513
c1_GSTM3	0.58595
c1_GSTM4	0.735709
c1_GSTO1	1.04507
c1_GSTO2	0.565969
c1_GSTT2B	0.430826
c1_GSTZ1	0.635135
c1_GTDC1	0.384463
c1_GTF2A1	0.468339
c1_GTF2A2	0.699394
c1_GTF2B	0.625916
c1_GTF2E1	0.300623
c1_GTF2E2	0.633073
c1_GTF2F1	0.701463
c1_GTF2F2	0.595899
c1_GTF2H1	0.636979
c1_GTF2H2	0.527419
c1_GTF2H2C	0.405598
c1_GTF2H3	0.766101
c1_GTF2H5	0.668433
c1_GTF2I	0.625891
c1_GTF2IRD1	0.260732
c1_GTF2IRD2	0.360345
c1_GTF2IRD2B	0.337074
c1_GTF3A	0.569268
c1_GTF3C1	0.586132
c1_GTF3C2	0.62
c1_GTF3C3	0.6063
c1_GTF3C4	0.543074
c1_GTF3C5	0.615465
c1_GTF3C6	0.799221
c1_GTPBP1	0.348359
c1_GTPBP10	0.342053
c1_GTPBP2	0.524389
c1_GTPBP4	0.611658
c1_GTPBP6	0.6839
c1_GTPBP8	0.597564
c1_GUCA1A	0.392298
c1_GUCD1	0.652192
c1_GUCY1A2	0.356523
c1_GUCY2F	0.232752
c1_GUF1	0.624547
c1_GVQW2	0.488399
c1_GXYLT1	0.479573
c1_GXYLT2	0.143489
c1_GYG1	0.794954
c1_GYG2	0.646603
c1_GYS1	0.600266
c1_GZF1	0.419615
c1_H1F0	0.554911
c1_H1FX	0.677926
c1_H1FX-AS1	0.356547
c1_H2AFY2	0.534229
c1_H3F3A	0.249754
c1_H3F3B	0.184906
c1_H3F3C	0.39877
c1_H6PD	0.608727
c1_HAAO	0.548014
c1_HABP4	0.417413
c1_HACD2	0.381508
c1_HACD3	0.71641
c1_HACD4	0.202594
c1_HACE1	0.526884
c1_HACL1	0.821762
c1_HADH	0.924411
c1_HADHA	0.842501
c1_HAGH	0.110647
c1_HAGHL	0.410901
c1_HAGLR	0.591372
c1_HAGLROS	0.683691
c1_HAL	0.362114
c1_HAP1	0.442487
c1_HAPLN3	0.943115
c1_HARS	0.521939
c1_HARS2	0.621639
c1_HAS2	0.518919
c1_HAUS1	0.72817
c1_HAUS2	0.50738
c1_HAUS3	0.44667
c1_HAUS4	0.559032
c1_HAUS5	0.551159
c1_HAUS6	0.852317
c1_HAUS7	0.275843
c1_HAX1	0.784649
c1_HBS1L	0.544018
c1_HCCS	0.764616
c1_HCFC1	0.466109
c1_HCFC1R1	0.466751
c1_HCFC2	0.171741
c1_HCG11	0.382768
c1_HCG18	0.422079
c1_HCLS1	0
c1_HCRT	0.697613
c1_HDAC10	0.414154
c1_HDAC11	0.502254
c1_HDAC2	0.137311
c1_HDAC3	0.851533
c1_HDAC4	0.357008
c1_HDAC5	0.372377
c1_HDAC6	0.376113
c1_HDAC7	0.470016
c1_HDAC8	0.412033
c1_HDAC9	0.348615
c1_HDDC2	0.789348
c1_HDDC3	0.530926
c1_HDGF	0.975142
c1_HDGFL2	0.151306
c1_HDGFL3	0.533205
c1_HDHD2	0.607501
c1_HDHD3	0.328781
c1_HDHD5	0.669056
c1_HDHD5-AS1	0.689079
c1_HEATR1	0.427176
c1_HEATR3	0.161991
c1_HEATR6	0.593063
c1_HEBP1	0.83372
c1_HEBP2	0.643554
c1_HECTD1	0.430541
c1_HECTD2	0.210038
c1_HECTD4	0.341991
c1_HECW2	0.268726
c1_HEG1	0.408153
c1_HELB	0.663918
c1_HELLS	0.704374
c1_HELQ	0.621252
c1_HELZ	0.523627
c1_HELZ2	0.316938
c1_HEMK1	0.580532
c1_HEPH	0.849451
c1_HERC1	0.268666
c1_HERC2	0.456816
c1_HERC4	0.532442
c1_HERC6	0.677224
c1_HERPUD1	0.821444
c1_HERPUD2	0.625549
c1_HES2	0.681794
c1_HES6	0.566895
c1_HESX1	0.883233
c1_HEXDC	0.428364
c1_HEXIM1	0.620941
c1_HEXIM2	0.318162
c1_HFE	0.31892
c1_HGH1	0.428402
c1_HGS	0.528983
c1_HGSNAT	0.566646
c1_HHATL	0.407772
c1_HHLA3	0.948256
c1_HIBADH	0.801518
c1_HIBCH	0.6267
c1_HIC1	0.218283
c1_HIC2	0.373388
c1_HIF1A	0.623153
c1_HIF1A-AS1	1.00088
c1_HIF1AN	0.418849
c1_HIF3A	0.388426
c1_HIGD2A	0.832772
c1_HIKESHI	0.313648
c1_HILPDA	0.787823
c1_HINFP	0.387064
c1_HINT1	0.415916
c1_HINT3	0.380034
c1_HIP1	0.310736
c1_HIPK1	0.610993
c1_HIPK1-AS1	0.35407
c1_HIPK2	0.50302
c1_HIPK3	0.468187
c1_HIRA	0.329274
c1_HIRIP3	0.443909
c1_HIST1H1E	0.22155
c1_HIST1H2AB	0.954523
c1_HIST1H2AC	0.508607
c1_HIST1H2AE	0.195278
c1_HIST1H2AG	0.835846
c1_HIST1H2BC	0.371052
c1_HIST1H2BD	0.377222
c1_HIST1H2BG	0.522832
c1_HIST1H2BJ	0.225669
c1_HIST1H2BK	0.311959
c1_HIST1H2BN	0.883692
c1_HIST1H3E	0.247095
c1_HIST1H3F	0.641541
c1_HIST1H3H	0.218542
c1_HIST1H4C	0.423645
c1_HIST1H4E	0.400631
c1_HIST1H4H	0.177098
c1_HIST2H2AC	0.379036
c1_HIST2H2BE	0.211446
c1_HIST2H2BF	0.588947
c1_HIST3H2A	0.447325
c1_HIVEP1	0.283925
c1_HIVEP2	0.295875
c1_HIVEP3	0.280055
c1_HK1	0.544221
c1_HK2	0.903121
c1_HKR1	0.504701
c1_HLA-DPB1	0.518546
c1_HLA-DQB1	0.389797
c1_HLA-DRB1	0.511075
c1_HLCS	0.405805
c1_HLTF	0.648102
c1_HMBOX1	0.401443
c1_HMBS	0.551458
c1_HMCES	0.646928
c1_HMG20A	0.40555
c1_HMGA1	0.761373
c1_HMGB3	0.708265
c1_HMGCL	0.920075
c1_HMGCR	0.222477
c1_HMGCS1	0.287385
c1_HMGN3-AS1	0.161224
c1_HMGN4	0.427932
c1_HMGN5	0.592835
c1_HMGXB3	0.655539
c1_HMGXB4	0.639624
c1_HMMR	0.495747
c1_HMOX1	0.61912
c1_HMOX2	0.387159
c1_HNF4G	0
c1_HNRNPA0	0.333536
c1_HNRNPA1	0.20642
c1_HNRNPA1P48	0.539839
c1_HNRNPA2B1	0.1985
c1_HNRNPA3	0.889725
c1_HNRNPAB	0.657652
c1_HNRNPC	0.971875
c1_HNRNPD	0.791451
c1_HNRNPDL	0.152424
c1_HNRNPH1	0.751193
c1_HNRNPH2	0.536538
c1_HNRNPH3	0.764886
c1_HNRNPK	0.280387
c1_HNRNPL	0.637087
c1_HNRNPLL	0.570847
c1_HNRNPM	0.77114
c1_HNRNPR	0.61356
c1_HNRNPU	0.753107
c1_HNRNPUL1	0.777715
c1_HNRNPUL2	0.535746
c1_HOGA1	0.306812
c1_HOMER3	0.819072
c1_HOMEZ	0.412941
c1_HOOK2	0.374676
c1_HOOK3	0.56298
c1_HOXA-AS2	0.628784
c1_HOXA-AS3	0.48353
c1_HOXA1	0.431452
c1_HOXA10	0.639962
c1_HOXA10-AS	0.620144
c1_HOXA2	0.683547
c1_HOXA3	0.565727
c1_HOXA4	0.530421
c1_HOXA5	0.722448
c1_HOXA6	0.525788
c1_HOXA7	0.871528
c1_HOXA9	0.864549
c1_HOXB2	0.875675
c1_HOXB3	0.671892
c1_HOXB4	0.67187
c1_HOXB5	0.93131
c1_HOXB6	0.603195
c1_HOXB7	0.657041
c1_HOXB8	0.785033
c1_HOXC-AS1	0.614819
c1_HOXC10	0.436229
c1_HOXC6	0.705771
c1_HOXC9	0.796107
c1_HOXD-AS2	0.633268
c1_HOXD8	0.919952
c1_HP1BP3	0.620499
c1_HPCAL1	0.317685
c1_HPF1	0.452629
c1_HPN	0.735917
c1_HPRT1	0.368958
c1_HPS1	0.783981
c1_HPS3	0.810303
c1_HPS4	0.644163
c1_HPS5	0.596683
c1_HPS6	0.409934
c1_HRAS	0.599221
c1_HRASLS	0.628302
c1_HRC	1.02763
c1_HRCT1	0.088926
c1_HS3ST3A1	0.3883
c1_HS3ST3B1	0.521736
c1_HS3ST4	0.598969
c1_HS6ST1	0.700919
c1_HS6ST2	0.375568
c1_HSBP1	0.276468
c1_HSBP1L1	0.694215
c1_HSCB	0.911979
c1_HSD11B1L	0.507397
c1_HSD17B1	0.387487
c1_HSD17B10	0.865267
c1_HSD17B11	0.91675
c1_HSD17B12	0.688472
c1_HSD17B4	0.535485
c1_HSD17B7	0.299592
c1_HSD3B7	0.288576
c1_HSDL1	0.48074
c1_HSF1	1.00261
c1_HSF2	0.424463
c1_HSF2BP	0.346186
c1_HSP90AA1	0.29832
c1_HSP90AB1	0.345118
c1_HSPA13	0.572443
c1_HSPA14	0.442003
c1_HSPA14.1	0.687649
c1_HSPA1A	0.412103
c1_HSPA1B	0.495515
c1_HSPA4	0.566825
c1_HSPA4L	0.79689
c1_HSPA8	1.00067
c1_HSPA9	0.902163
c1_HSPB11	0.782334
c1_HSPB6	0.541762
c1_HSPBP1	0.637024
c1_HSPD1	0.234332
c1_HSPE1	1.06751
c1_HSPH1	0.517736
c1_HTATIP2	0.466216
c1_HTATSF1	0.49816
c1_HTRA2	0.464969
c1_HTT	0.491736
c1_HUNK	0.351502
c1_HUS1	0.426029
c1_HUWE1	0.540492
c1_HVCN1	0.553649
c1_HYI	0.506409
c1_HYKK	0.425031
c1_HYOU1	0.738603
c1_HYPK	0.366411
c1_IAH1	0.670641
c1_IARS	0.691345
c1_IARS2	0.578847
c1_IBA57	0.323781
c1_IBTK	0.567659
c1_ICA1L	0.272516
c1_ICE1	0.464505
c1_ICE2	0.679925
c1_ICK	0.38224
c1_ICMT	0.68029
c1_ICOSLG	1.03509
c1_ID1	1.09348
c1_ID2	0.508264
c1_ID4	0.939207
c1_IDE	0.638881
c1_IDH1	0.550515
c1_IDH1-AS1	0.451558
c1_IDH2	0.756913
c1_IDH3A	0.382059
c1_IDH3B	0.478035
c1_IDH3G	0.603228
c1_IDI1	0.312137
c1_IDNK	0.353234
c1_IDS	0.594585
c1_IDUA	0.519737
c1_IER2	0.700013
c1_IER3	0.760318
c1_IER3-AS1	0.281396
c1_IER3IP1	0.595165
c1_IER5L	0.580733
c1_IFFO1	0.522896
c1_IFFO2	0.588958
c1_IFI27L1	0.670182
c1_IFI27L2	0.808637
c1_IFI44	0.192051
c1_IFIT3	0.707199
c1_IFIT5	0.403702
c1_IFNAR1	0.701226
c1_IFNAR2	0.540485
c1_IFNGR1	0.735123
c1_IFNGR2	0.680448
c1_IFRD1	0.973229
c1_IFRD2	0.580482
c1_IFT122	0.494452
c1_IFT140	0.687744
c1_IFT172	0.47214
c1_IFT20	0.616344
c1_IFT27	0.650086
c1_IFT43	0.921771
c1_IFT46	0.638436
c1_IFT52	0.732207
c1_IFT74	0.715499
c1_IFT80	0.708597
c1_IFT81	0.665975
c1_IFT88	0.654136
c1_IGBP1	0.721498
c1_IGDCC4	0.735226
c1_IGF1R	0.658824
c1_IGF2BP2	0.765056
c1_IGFBP3	0.296481
c1_IGFBP6	0.233418
c1_IGFBP7-AS1	0.575942
c1_IGFL2	0.411957
c1_IGFLR1	0.341563
c1_IGHMBP2	0.315031
c1_IGIP	0.102565
c1_IGSF11	0.18231
c1_IGSF3	0.25792
c1_IGSF8	0.455508
c1_IGSF9	0.528728
c1_IK	0.650143
c1_IKBKB	0.528936
c1_IKBKG	0.494535
c1_IKZF1	0.078598
c1_IKZF2	0.147035
c1_IKZF4	0.446272
c1_IKZF5	0.274665
c1_IL11	0.626374
c1_IL11RA	0.794098
c1_IL16	0.168951
c1_IL17RA	0.670434
c1_IL17RD	0.410131
c1_IL18BP	0.154921
c1_IL1A	0.565013
c1_IL1R1	0.478245
c1_IL1RAP	0.692635
c1_IL1RAPL1	0.12294
c1_IL27RA	0.453234
c1_IL32	0.697221
c1_IL34	0.520468
c1_IL4R	0.54938
c1_IL5RA	0.442475
c1_IL6R	0.622917
c1_ILDR2	0.468519
c1_ILF2	0.395116
c1_ILF3	0.685381
c1_ILF3-DT	0.43195
c1_ILKAP	0.443298
c1_ILVBL	0.528156
c1_IMMP1L	0.5882
c1_IMMP2L	0.596779
c1_IMMT	0.128037
c1_IMP3	0.688838
c1_IMP4	0.604135
c1_IMPA1	0.450347
c1_IMPA2	1.02904
c1_IMPACT	0.797297
c1_IMPAD1	0.760061
c1_IMPDH1	0.39892
c1_IMPDH2	0.887407
c1_INAFM1	0.51135
c1_INAFM2	0.524274
c1_INAVA	0.700767
c1_INF2	0.751673
c1_ING1	0.572051
c1_ING2	0.595758
c1_ING3	0.651105
c1_ING4	0.559007
c1_ING5	0.477602
c1_INIP	0.405799
c1_INMT	1.02214
c1_INO80	0.382041
c1_INO80C	0.619348
c1_INO80D	0.330687
c1_INO80E	0.47172
c1_INPP1	0.518604
c1_INPP4A	0.215312
c1_INPP4B	0.258303
c1_INPP5A	0.488887
c1_INPP5B	0.46179
c1_INPP5E	0.374983
c1_INPP5F	0.352826
c1_INPP5K	0.378821
c1_INSIG2	0.717801
c1_INSL5	0.272112
c1_INSR	0.383781
c1_INTS1	0.59275
c1_INTS10	0.599847
c1_INTS11	0.700512
c1_INTS12	0.467918
c1_INTS13	0.450593
c1_INTS14	0.804988
c1_INTS2	0.438933
c1_INTS3	0.585215
c1_INTS4	0.339497
c1_INTS5	0.41256
c1_INTS6	0.753845
c1_INTS6-AS1	0.333962
c1_INTS6L	0.352761
c1_INTS7	0.346482
c1_INTS8	0.58094
c1_INTS9	0.376152
c1_INTU	0.593464
c1_INVS	0.520689
c1_IP6K1	0.401619
c1_IP6K2	0.591939
c1_IPO13	0.496369
c1_IPO4	0.665149
c1_IPO5	0.648314
c1_IPO7	0.580778
c1_IPO8	0.58564
c1_IPO9	0.573345
c1_IPP	0.663065
c1_IPPK	0.26146
c1_IQANK1	0.521715
c1_IQCB1	0.95054
c1_IQCC	0.467008
c1_IQCG	0.65937
c1_IQCH	0.61857
c1_IQCH-AS1	0.394394
c1_IQCJ-SCHIP1	0.363974
c1_IQCN	0.139599
c1_IQSEC1	0.337013
c1_IQSEC2	0.495952
c1_IRAK1BP1	0.485906
c1_IRAK4	0.736012
c1_IREB2	0.513459
c1_IRF2	0.653079
c1_IRF2BP1	0.39235
c1_IRF2BP2	0.857783
c1_IRF2BPL	0.592691
c1_IRF6	0
c1_IRF7	0.673586
c1_IRF9	0.573592
c1_IRGQ	0.277194
c1_IRS2	0.565514
c1_ISCA1	0.582316
c1_ISCA2	0.868442
c1_ISCU	0.96849
c1_ISG20	0.639171
c1_ISG20L2	0.558576
c1_ISLR	0.688018
c1_ISOC1	0.38299
c1_ISOC2	0.873151
c1_ISPD	0.292571
c1_IST1	0.681423
c1_ISY1	0.584517
c1_ITCH	0.514671
c1_ITFG1	0.484647
c1_ITFG2	0.417977
c1_ITFG2-AS1	0.248951
c1_ITGA3	0.342786
c1_ITGA4	0.038557
c1_ITGA7	0.408852
c1_ITGA9	0.701379
c1_ITGAE	0.729408
c1_ITGB1BP1	0.634385
c1_ITIH2	0.36383
c1_ITPA	0.659505
c1_ITPK1	0.340808
c1_ITPKC	0.668011
c1_ITPRIP	0.887609
c1_ITPRIPL2	0.684257
c1_ITSN1	0.558172
c1_ITSN2	0.346221
c1_IVD	0.672666
c1_IVNS1ABP	0.425022
c1_IWS1	0.686836
c1_IZUMO4	0.229665
c1_JADE1	0.545807
c1_JADE3	0.436487
c1_JADRR	0.509532
c1_JAGN1	0.692341
c1_JAK1	0.552934
c1_JAK2	0.250918
c1_JAKMIP2	0.381177
c1_JARID2	0.794045
c1_JAZF1	0.223791
c1_JCAD	0.458224
c1_JDP2	0.71151
c1_JHY	0.191049
c1_JKAMP	0.685782
c1_JMJD1C	0.856675
c1_JMJD4	0.701403
c1_JMJD6	0.626022
c1_JMY	0.407307
c1_JOSD1	0.385642
c1_JOSD2	0.278619
c1_JPH2	0.489516
c1_JPT1	0.166453
c1_JPT2	0.754129
c1_JPX	0.743307
c1_JRK	0.263142
c1_JRKL	0.384773
c1_JTB	0.694877
c1_JUN	0.873583
c1_JUNB	1.0379
c1_JUND	0.783288
c1_JUP	0.315714
c1_KANK1	0.994826
c1_KANK3	0.826261
c1_KANSL1	0.587467
c1_KANSL1-AS1	0.86968
c1_KANSL1L	0.347158
c1_KANSL2	0.586445
c1_KANSL3	0.341197
c1_KARS	0.644333
c1_KAT14	0.326983
c1_KAT2A	0.652287
c1_KAT2B	0.583819
c1_KAT5	0.523374
c1_KAT6A	0.511566
c1_KAT6B	0.379748
c1_KAT7	0.53597
c1_KAT8	0.629495
c1_KATNA1	0.80225
c1_KATNAL1	0.34958
c1_KATNB1	0.445519
c1_KATNBL1	0.53464
c1_KAZN	0.573357
c1_KBTBD11	0.393888
c1_KBTBD2	0.553803
c1_KBTBD3	0.471012
c1_KBTBD4	0.371842
c1_KBTBD6	0.245272
c1_KBTBD7	0.258487
c1_KCMF1	0.607166
c1_KCNA3	0.376964
c1_KCNA7	0.444234
c1_KCNAB1	0.121032
c1_KCND3	0.372271
c1_KCNE5	0.571315
c1_KCNF1	0.268088
c1_KCNH2	0.253227
c1_KCNH5	0.072328
c1_KCNIP3	0.604338
c1_KCNJ10	0.557776
c1_KCNJ14	0.407917
c1_KCNJ16	0.538095
c1_KCNJ2	0.489429
c1_KCNJ2-AS1	0.230516
c1_KCNJ4	0.587575
c1_KCNJ8	0.549954
c1_KCNK12	0.792018
c1_KCNK13	0.181856
c1_KCNK6	0.435751
c1_KCNK7	0.61673
c1_KCNMA1	0.342966
c1_KCNMB2-AS1	0.785586
c1_KCNMB3	0.251073
c1_KCNMB4	0.696287
c1_KCNQ1-AS1	0.38705
c1_KCNQ1DN	0.44573
c1_KCNQ2	0.936178
c1_KCNS3	0.259464
c1_KCNT2	0.235642
c1_KCTD1	0.700166
c1_KCTD10	0.285228
c1_KCTD11	0.730645
c1_KCTD12	0.233579
c1_KCTD15	0.527474
c1_KCTD16	0.172862
c1_KCTD17	0.666117
c1_KCTD18	0.594165
c1_KCTD20	0.509317
c1_KCTD21	0.129708
c1_KCTD21-AS1	0.657966
c1_KCTD3	0.4335
c1_KCTD5	0.653694
c1_KCTD6	0.587172
c1_KCTD7	0.251138
c1_KCTD9	0.614749
c1_KDELC1	0.769392
c1_KDELR1	0.214302
c1_KDM1A	0.580708
c1_KDM1B	0.309856
c1_KDM2A	0.544015
c1_KDM2B	0.390729
c1_KDM3A	0.638507
c1_KDM3B	0.600865
c1_KDM4A	0.315375
c1_KDM4A-AS1	0.434048
c1_KDM4B	0.521442
c1_KDM4C	0.380432
c1_KDM5A	0.688164
c1_KDM5B	0.611159
c1_KDM5C	0.597673
c1_KDM6A	0.419671
c1_KDM6B	0.584127
c1_KDSR	0.709964
c1_KEAP1	0.662494
c1_KF459542.1	0.708081
c1_KHDC1	0.459331
c1_KHDC4	0.567627
c1_KHDRBS1	0.151093
c1_KHDRBS3	0.752928
c1_KHNYN	0.645823
c1_KHSRP	0.683505
c1_KIAA0100	0.636341
c1_KIAA0232	0.478657
c1_KIAA0319	0.104506
c1_KIAA0319L	0.624525
c1_KIAA0355	0.409799
c1_KIAA0391	0.200249
c1_KIAA0556	0.509814
c1_KIAA0586	0.598009
c1_KIAA0753	0.606874
c1_KIAA0825	0.290157
c1_KIAA0895	0.220277
c1_KIAA0930	0.340597
c1_KIAA1109	0.378167
c1_KIAA1143	0.626081
c1_KIAA1147	0.458778
c1_KIAA1191	0.589265
c1_KIAA1211	0.295919
c1_KIAA1211L	0.148723
c1_KIAA1217	0.633752
c1_KIAA1324L	0.36061
c1_KIAA1328	0.242485
c1_KIAA1468	0.402884
c1_KIAA1522	0.225909
c1_KIAA1549	0.248679
c1_KIAA1551	0.394078
c1_KIAA1586	0.443702
c1_KIAA1614	0.183097
c1_KIAA1755	0
c1_KIAA1841	0.304698
c1_KIAA1958	0.759397
c1_KIAA2012	0.498847
c1_KIAA2013	0.765625
c1_KIAA2026	0.502827
c1_KIDINS220	0.32377
c1_KIF13A	0.525652
c1_KIF13B	0.343527
c1_KIF16B	0.435198
c1_KIF19	0.279925
c1_KIF1A	0.38151
c1_KIF1B	0.52712
c1_KIF1BP	0.538155
c1_KIF20B	0.836176
c1_KIF21A	0.555431
c1_KIF22	0.575629
c1_KIF24	0.711316
c1_KIF27	0.483568
c1_KIF2A	0.50138
c1_KIF3A	0.32758
c1_KIF3B	0.395756
c1_KIF5C	0.387736
c1_KIF6	0.271968
c1_KIF7	0.244377
c1_KIFAP3	0.321846
c1_KIFC3	0.382962
c1_KIN	0.680825
c1_KIRREL1	0.31996
c1_KIRREL3	0.163006
c1_KIZ	0.747704
c1_KLC1	0.110005
c1_KLC2	0.346137
c1_KLC4	0.300771
c1_KLF10	0.597209
c1_KLF11	0.268582
c1_KLF12	0.347419
c1_KLF13	0.442392
c1_KLF15	0.686042
c1_KLF16	0.461595
c1_KLF3	0.817317
c1_KLF5	0.310731
c1_KLF6	0.668991
c1_KLHDC1	0.279847
c1_KLHDC10	0.532252
c1_KLHDC2	0.602588
c1_KLHDC3	0.57607
c1_KLHDC4	0.54186
c1_KLHDC9	0.3463
c1_KLHL12	0.399109
c1_KLHL15	0.383818
c1_KLHL18	0.273864
c1_KLHL2	0.34971
c1_KLHL20	0.492479
c1_KLHL21	0.396252
c1_KLHL22	0.438772
c1_KLHL23	0.382209
c1_KLHL24	0.432969
