GeneID	NAME	WTCa_vs_WT	WT_vs_WTFK	WT_vs_cna1	WT_vs_crz1	WTCa_vs_WTFK	WTCa_vs_cna1	WTCa_vs_crz1	WTFK_vs_cna1	WTFK_vs_crz1	cna1_vs_crz1
CAGL0F06171g	NUP116:Subunit of the nuclear pore complex (NPC) that is localized to both sides of the pore; contains a repetitive GLFG motif that interacts with mR export factor Mex67p and with karyopherin Kap95p; homologous to Nup100p	0.0614758242	-0.0307569467	-0.0593039504	-0.2062962007	0.0307188775	0.00217187379999999	-0.1448203765	-0.0285470037	-0.175539254	-0.1469922503
CAGL0F06215g	IOC4:Member of a complex (Isw1b) with Isw1p and Ioc2p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordite transcription elongation with termition and processing, contains a PWWP motif	0.0309751197	0.0194890289000000	-0.1325843933	-0.1060082854	0.0504641486	-0.1016092736	-0.0750331657	-0.1520734222	-0.1254973143	0.0265761078999999
CAGL0F06237g	MCM1:Transcription factor involved in cell-type-specific transcription and pheromone response; plays a central role in the formation of both repressor and activator complexes	-0.0209121169000000	-0.1375608937	-0.0777224312	-0.0403335384999999	-0.1584730106	-0.0986345481	-0.0612456553999999	0.0598384625	0.0972273552	0.0373888927
CAGL0F06259g	CAGL0F06259g:	0.1651077177	-0.1303840446	-0.2547112511	-0.00935972709999994	0.0347236731	-0.0896035334000001	0.1557479906	-0.124327206500000	0.1210243175	0.245351524
CAGL0F06325g	STB2:Protein that interacts with Sin3p in a two-hybrid assay and is part of a large protein complex with Sin3p and Stb1p	-0.1975207216	-0.0621371592	0.1250283222	0.2567929554	-0.2596578808	-0.0724923994000001	0.0592722337999998	0.1871654814	0.3189301146	0.1317646332
CAGL0F06347g	STV1:Subunit a of the vacuolar-ATPase V0 domain, one of two isoforms (Stv1p and Vph1p); Stv1p is located in V-ATPase complexes of the Golgi and endosomes while Vph1p is located in V-ATPase complexes of the vacuole	-0.276850123	0.4614957435	0.4369802257	0.4238306773	0.1846456205	0.1601301027	0.1469805543	-0.0245155178	-0.0376650662000000	-0.0131495483999999
CAGL0F06369g	LHS1:Molecular chaperone of the endoplasmic reticulum lumen, involved in polypeptide translocation and folding; member of the Hsp70 family; localizes to the lumen of the ER; regulated by the unfolded protein response pathway	-0.4604417165	0.3856728348	0.4429012026	0.4537419946	-0.0747688817	-0.0175405139	-0.0066997219	0.0572283677999999	0.0680691597999999	0.010840792
CAGL0F06391g	BUB2:Mitotic exit network regulator, forms GTPase-activating Bfa1p-Bub2p complex that binds Tem1p and spindle pole bodies, blocks cell cycle progression before aphase in response to spindle and kinetochore damage	0.1609165452	-0.4024898609	-0.3685842586	0.0891820507000002	-0.2415733157	-0.2076677134	0.2500985959	0.0339056023000002	0.4916719116	0.4577663093
CAGL0F06413g	FET3:Ferro-O2-oxidoreductase required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity, belongs to class of integral membrane multicopper oxidases	0.600743445	0.382140885	0.4549086488	0.6414284947	0.98288433	1.0556520938	1.2421719397	0.0727677638	0.2592876097	0.1865198459
CAGL0F06435g	SEN15:Subunit of the tR splicing endonuclease, which is composed of Sen2p, Sen15p, Sen34p, and Sen54p	0.2697063158	-0.196557972700000	-0.654260094	-0.630911692	0.0731483431000001	-0.3845537782	-0.3612053762	-0.4577021213	-0.4343537193	0.0233484020000001
CAGL0F06457g	SAM37:Component of the Sorting and Assembly Machinery (SAM or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability	0.0789120944	-0.0870012385	-0.1566894429	-0.0770958702	-0.00808914409999999	-0.0777773485	0.00181622419999994	-0.0696882044000001	0.0099053682999999	0.0795935726999999
CAGL0F06479g	R14:Cleavage and polyadenylation factor I (CF I) component involved in cleavage and polyadenylation of mR 3' ends; bridges interaction between R15p and Hrp1p in the CF I complex	0.0850191846	-0.0179262955000001	0.0271170866999999	0.0550106719	0.0670928890999999	0.1121362713	0.1400298565	0.0450433822000000	0.0729369674	0.0278935852000000
CAGL0F06501g	ECM40:Mitochondrial ornithine acetyltransferase, catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity, regenerates acetylglutamate while forming ornithine	-0.1494831124	0.4683272725	0.5236078751	0.0585110424999999	0.3188441601	0.3741247627	-0.0909720699	0.0552806026000001	-0.40981623	-0.4650968326
CAGL0F06523g	DHR2:Predomintly nucleolar DEAH-box ATP-dependent R helicase, required for 18S rR synthesis	-0.1028690209	-0.1321114035	-0.4061474319	-0.0340790965000000	-0.2349804244	-0.5090164528	-0.1369481174	-0.2740360284	0.098032307	0.3720683354
CAGL0F06545g	RIM9:	0.0714378019	-0.0632716046	-0.2112334433	0.1451947238	0.00816619729999994	-0.1397956414	0.2166325257	-0.1479618387	0.2084663284	0.3564281671
CAGL0F06567g	AEP1:Protein required for expression of the mitochondrial OLI1 gene encoding subunit 9 of F1-F0 ATP synthase	-0.0295780957	-0.0533894884999999	0.0804265813000001	0.1919670855	-0.0829675842	0.0508484856	0.1623889898	0.1338160698	0.245356574	0.1115405042
CAGL0F06589g	KAR5:Protein required for nuclear membrane fusion during karyogamy, localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen, may form a complex with Jem1p and Kar2p; expression of the gene is regulated by pheromone	0.0877334480999999	-0.0555057535999999	-0.2787784625	-0.2141723773	0.0322276945000000	-0.1910450144	-0.1264389292	-0.2232727089	-0.1586666237	0.0646060852000001
CAGL0F06611g	SOV1:	0.0291721022000000	-0.0614266362999999	-0.1990379774	-0.0368722430999999	-0.0322545341000000	-0.1698658752	-0.00770014089999997	-0.1376113411	0.0245543932000000	0.1621657343
CAGL0F06633g	UBX4:UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p	0.0162443866000000	0.0395271292999999	0.00595816299999995	0.0199720918000000	0.0557715158999999	0.0222025496000000	0.0362164784	-0.0335689663	-0.0195550375000000	0.0140139288
CAGL0F06655g	AVO2:Component of a complex containing the Tor2p kise and other proteins, which may have a role in regulation of cell growth	-0.1948703704	0.2778707411	0.3725912106	0.1967546504	0.0830003707	0.1777208402	0.00188427999999996	0.0947204695	-0.0811160907	-0.1758365602
CAGL0F06677g	GPA1:GTP-binding alpha subunit of the heterotrimeric G protein that couples to pheromone receptors; negatively regulates the mating pathway by sequestering G(beta)gamma and by triggering an adaptive response; activates Vps34p at the endosome	0.2828935102	-0.2241676526	-0.0561738518999999	-0.2672755848	0.0587258576	0.2267196583	0.0156179254000001	0.1679938007	-0.0431079321999999	-0.2111017329
CAGL0F06699g	CAGL0F06699g:	0.1507273438	-0.17908242	-0.2709652178	0.00931066909999993	-0.0283550762	-0.120237874	0.1600380129	-0.091882797800	0.1883930891	0.2802758869
CAGL0F06721g	SEC11:18kDa catalytic subunit of the Sigl Peptidase Complex (SPC; Spc1p, Spc2p, Spc3p, and Sec11p) which cleaves the sigl sequence of proteins targeted to the endoplasmic reticulum	0.0722169464	0.00747764370000003	-0.00498221499999998	-0.0100713208000000	0.0796945901	0.0672347314	0.0621456256	-0.0124598587000000	-0.0175489644999999	-0.00508910579999995
CAGL0F06743g	DAL81:Positive regulator of genes in multiple nitrogen degradation pathways; contains D binding domain but does not appear to bind the dodecanucleotide sequence present in the promoter region of many genes involved in allantoin catabolism	0.1172684269	0.0811431377	0.3878574164	-0.0164016307000001	0.1984115646	0.5051258433	0.100866796200000	0.3067142787	-0.0975447684000002	-0.4042590471
CAGL0F06765g	GIF1:	-0.0191481591	-0.0732882531999999	-0.0122841937999999	-0.2034836716	-0.0924364123	-0.0314323529000000	-0.2226318307	0.0610040594	-0.1301954184	-0.1911994778
CAGL0F06787g	MND2:Subunit of the aphase-promoting complex (APC); necessary for maintaining sister chromatid cohesion in prophase I of meiosis by inhibiting premature ubiquitition and subsequent degradation of substrates by the APC(Ama1) ubiquitin ligase	0.1277077079	-0.0135440246	0.1468969917	-0.0756668287	0.1141636833	0.2746046996	0.0520408792	0.1604410163	-0.0621228041	-0.2225638204
CAGL0F06809g	YVH1:Protein phosphatase involved in vegetative growth at low temperatures, sporulation, and glycogen accumulation; transcription induced by low temperature and nitrogen starvation; member of the dual-specificity family of protein phosphatases	0.1307527987	-0.1315935651	-0.3132520862	-0.179436429	-0.000840766400000026	-0.1824992875	-0.0486836303	-0.1816585211	-0.0478428639000001	0.1338156572
CAGL0F06831g	MGA2:ER membrane protein involved in regulation of OLE1 transcription, acts with homolog Spt23p; ictive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting	-0.5340091737	0.1981649752	0.4298520551	-0.222252026	-0.3358441985	-0.1041571186	-0.7562611997	0.2316870799	-0.4204170012	-0.6521040811
CAGL0F06853g	MAK11:Protein involved in an early, nucleolar step of 60S ribosomal subunit biogenesis; essential for cell growth and replication of killer M1 dsR virus; contains four beta-transducin repeats	-0.174387335	-0.0693703298000001	-0.4087781699	-0.3929401958	-0.2437576648	-0.5831655049	-0.5673275308	-0.3394078401	-0.323569866	0.0158379740999999
CAGL0F06875g	LYS1:Saccharopine dehydrogese (D+, L-lysine-forming), catalyzes the conversion of saccharopine to L-lysine, which is the fil step in the lysine biosynthesis pathway	0.501142955	-0.0340756582000001	0.0494484589999999	-0.1697708763	0.4670672968	0.550591414	0.3313720787	0.0835241172	-0.1356952181	-0.2192193353
CAGL0F06897g	CAGL0F06897g:	-0.0266640662	0.0898391952	0.0082873185000001	0.3143419771	0.0631751289999999	-0.0183767477	0.2876779109	-0.0815518766999999	0.224502781900000	0.3060546586
CAGL0F06919g	IRC24:Putative benzil reductase;(GFP)-fusion protein localizes to the cytoplasm and is induced by the D-damaging agent MMS; sequence similarity with short-chain dehydrogese/reductases; null mutant has increased spontaneous Rad52p foci	0.131423372	-0.0833072269	0.0191776705999999	-0.1269115282	0.0481161451	0.1506010426	0.00451184379999999	0.1024848975	-0.0436043013	-0.1460891988
CAGL0F06941g	PYC1:Pyruvate carboxylase isoform, cytoplasmic enzyme that converts pyruvate to oxaloacetate; highly similar to isoform Pyc2p but differentially regulated; mutations in the human homolog are associated with lactic acidosis	-0.5657984427	-0.1692822722	-0.2013031535	0.159011926	-0.7350807149	-0.7671015962	-0.4067865167	-0.0320208813000001	0.3282941982	0.3603150795
CAGL0F06963g	DUO1:Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis	-0.1057861501	-0.2510472276	-0.2724835192	0.0870770137	-0.3568333777	-0.3782696693	-0.0187091364000000	-0.0214362916000001	0.3381242413	0.3595605329
CAGL0F06985g	YBP2:Central kinetochore associated protein that mediates mitotic progression; interacts with several central kinetochore proteins and the centromeric histone Cse4p; role in resistance to oxidative stress; similarity to Ybp1p and Slk19p	-0.0309719161000001	-0.210832658	0.0724413073	0.0640624776	-0.2418045741	0.0414693912	0.0330905615	0.2832739653	0.2748951356	-0.00837882970000003
CAGL0F07007g	PKP2:Mitochondrial protein kise that negatively regulates activity of the pyruvate dehydrogese complex by phosphorylating the ser-133 residue of the Pda1p subunit; acts in concert with kise Pkp1p and phosphatases Ptc5p and Ptc6p	0.1263545491	0.0396128501999999	0.2125625927	-0.2127956278	0.1659673993	0.3389171418	-0.0864410787	0.1729497425	-0.252408478	-0.4253582205
CAGL0F07029g	MET13:Major isozyme of methylenetetrahydrofolate reductase, catalyzes the reduction of 5,10-methylenetetrahydrofolate to 5-methyltetrahydrofolate in the methionine biosynthesis pathway	-0.755593822	0.774853826	1.0311007423	-0.2991604648	0.019260004	0.2755069203	-1.0547542868	0.2562469163	-1.0740142908	-1.3302612071
CAGL0F07051g	MON1:Protein required for fusion of cvt-vesicles and autophagosomes with the vacuole; associates, as a complex with Ccz1p, with a perivacuolar compartment; potential Cdc28p substrate	0.0993811089	-0.1020271197	-0.1071853016	0.0398056097	-0.00264601079999998	-0.00780419269999998	0.1391867186	-0.0051581819	0.1418327294	0.1469909113
CAGL0F07073g	RPS2:Protein component of the small (40S) subunit, essential for control of translatiol accuracy; phosphorylation by C-termil domain kise I (CTDK-I) enhances translatiol accuracy; similar to E. coli S5 and rat S2 ribosomal proteins	0.1865996782	-0.0515564761999999	-0.1037534873	0.0244522002000000	0.135043202	0.0828461909	0.2110518784	-0.0521970110999999	0.0760086764000001	0.1282056875
CAGL0F07095g	B2:Nuclear polyadenylated R-binding protein required for nuclear mR export and poly(A) tail length control; binds nuclear pore protein Mlp1p; autoregulates mR levels; related to human hnRNPs; nuclear localization sequence binds Kap104p	0.1052752206	-0.0803570814999998	0.0348952680000002	0.2009345406	0.0249181391000001	0.140170488600000	0.3062097612	0.115252349500000	0.281291622100000	0.1660392726
CAGL0F07117g	CAGL0F07117g:	-1.1029246561	0.8476435874	1.5285311423	-0.0458418802999999	-0.2552810687	0.4256064862	-1.1487665364	0.6808875549	-0.8934854677	-1.5743730226
CAGL0F07139g	PRP43:R helicase in the DEAH-box family, functions in both R polymerase I and polymerase II transcript metabolism, involved in release of the lariat-intron from the spliceosome	-0.0204637554	-0.00220776759999999	-0.0938834547999999	0.039852605	-0.022671523	-0.1143472102	0.0193888496	-0.0916756872	0.0420603726000000	0.1337360598
CAGL0F07161g	CAGL0F07161g:	-0.1591837562	0.2013128009	0.2565319573	0.1402310171	0.0421290446999999	0.0973482011	-0.0189527391000000	0.0552191564000001	-0.0610817838	-0.1163009402
CAGL0F07183g	ABC1:Protein required for ubiquinone (coenzyme Q) biosynthesis and for respiratory growth; exhibits genetic interaction with COQ9, suggesting a common function; similar to prokaryotic proteins involved in early steps of ubiquinone biosynthesis	0.0674434864	-0.0124516223000000	0.0497731077	0.0165014725	0.0549918641	0.1172165941	0.0839449589	0.06222473	0.0289530948	-0.0332716352
CAGL0F07249g	TAF6:Subunit (60 kDa) of TFIID and SAGA complexes, involved in transcription initiation of R polymerase II and in chromatin modification, similar to histone H4	0.0370573799	-0.0118661139	0.0111980623	-0.03373031	0.025191266	0.0482554422	0.00332706990000001	0.0230641762	-0.0218641961	-0.0449283723
CAGL0F07271g	SLD3:Protein involved in the initiation of D replication, required for proper assembly of replication proteins at the origins of replication; interacts with Cdc45p	0.043836551	-0.0790958353	0.0112304965000000	0.0276333823	-0.0352592843	0.0550670475	0.0714699333	0.0903263318	0.1067292176	0.0164028858000000
CAGL0F07293g	CAGL0F07293g:	0.0248279178	-0.0242625860000000	-0.0798019377	-0.00845984500000004	0.000565331799999991	-0.0549740199	0.0163680728000000	-0.0555393517	0.0158027410000000	0.0713420927
CAGL0F07315g	SNF4:Activating gamma subunit of the AMP-activated Snf1p kise complex (contains Snf1p and a Sip1p/Sip2p/Gal83p family member); activates glucose-repressed genes, represses glucose-induced genes; role in sporulation, and peroxisome biogenesis	0.0522285404000001	0.1188593817	-0.0713515473999999	-0.2667085479	0.1710879221	-0.0191230069999998	-0.2144800075	-0.190210929100000	-0.3855679296	-0.1953570005
CAGL0F07337g	CDC20:Cell-cycle regulated activator of aphase-promoting complex/cyclosome (APC/C), which is required for metaphase/aphase transition; directs ubiquitition of mitotic cyclins, Pds1p, and other aphase inhibitors; potential Cdc28p substrate	0.0517639831999999	0.2409083143	0.5101342527	0.4491894002	0.2926722975	0.5618982359	0.5009533834	0.2692259384	0.2082810859	-0.0609448524999999
CAGL0F07359g	CAGL0F07359g:	0.0893028275	-0.2110928048	0.1637741437	-0.2861722369	-0.1217899773	0.2530769712	-0.1968694094	0.3748669485	-0.0750794321	-0.4499463806
CAGL0F07381g	CAGL0F07381g:	0.1221444316	-0.0370348150999999	-0.0991759948	-0.0556206804999999	0.0851096165	0.0229684368	0.0665237511	-0.0621411797	-0.0185858653999999	0.0435553143
CAGL0F07403g	NSA1:Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis	-0.0969427232	-0.0733761973	-0.1443451511	-0.0847026348000001	-0.1703189205	-0.2412878743	-0.181645358	-0.0709689538000001	-0.0113264375000001	0.0596425163
CAGL0F07425g	CUE3:	-0.0456259028	0.0327064780999998	0.0668232569999999	-0.170107658400000	-0.0129194247000000	0.0211973542	-0.2157335612	0.0341167789000000	-0.2028141365	-0.2369309154
